,filename,cgpa,sgpa
2899,/content/btech/found/23010306038_1800265980.html,2.57,2.57
2900,/content/btech/found/20010603050_1800265243.html,7.92,8.19
2901,/content/btech/found/21010905012_1800265903.html,3.50,2.70
2902,/content/btech/found/21010501024_1800265787.html,5.06,4.21
2903,/content/btech/found/23011201005_1800265991.html,3.91,3.91
2904,/content/btech/found/23010104049_1800265989.html,4.39,4.39
2905,/content/btech/found/22011303035_1800266007.html,4.27,2.50
2906,/content/btech/found/20010104030_1800265600.html,8.02,7.46
2907,/content/btech/found/22011305003_1800265771.html,4.44,2.83
2908,/content/btech/found/22010304019_1800265982.html,4.42,4.42
2909,/content/btech/found/22010301046_1800265467.html,6.17,6.17
2910,/content/btech/found/21021501003_1800265788.html,7.00,7.00
2911,/content/btech/found/21020203007_1800265284.html,7.16,7.00
2912,/content/btech/found/20011503005_1800265284.html,8.66,8.73
2913,/content/btech/found/20011501001_1800265788.html,6.57,3.73
2914,/content/btech/found/21010101029_1800265786.html,5.17,5.17
2915,/content/btech/found/22020905020_1800265773.html,5.62,5.85
2916,/content/btech/found/22010107023_1800265538.html,3.17,3.17
2917,/content/btech/found/23010205044_1800265979.html,5.70,5.70
2918,/content/btech/found/22010501033_1800265812.html,5.13,4.67
2919,/content/btech/found/20010301001_1800265934.html,7.10,6.48
2920,/content/btech/found/21011203016_1800265299.html,7.58,7.63
2921,/content/btech/found/22010103010_1800265479.html,6.96,6.96
2922,/content/btech/found/21011303015_1800265589.html,4.63,3.08
2923,/content/btech/found/22011305002_1800265899.html,5.92,5.92
2924,/content/btech/found/22010204028_1800265982.html,4.83,4.83
2925,/content/btech/found/21010505036_1800265903.html,6.72,7.37
2926,/content/btech/found/20010505054_1800265905.html,7.98,8.30
2927,/content/btech/found/20010304037_1800265984.html,6.15,3.96
2928,/content/btech/found/21020107009_1800265281.html,7.02,6.44
2929,/content/btech/found/21020901023_1800265267.html,3.96,2.96
2930,/content/btech/found/22011103012_1800266007.html,3.54,2.75
2931,/content/btech/found/21020905010_1800265775.html,6.83,5.00
2932,/content/btech/found/21011203023_1800266006.html,8.33,8.33
2933,/content/btech/found/21010101060_1800265787.html,5.23,4.50
2934,/content/btech/found/20010203019_1800265762.html,6.40,6.70
2935,/content/btech/found/21020603003_1800266013.html,7.84126984126984,6.91304347826087
2936,/content/btech/found/22020101001_1800265468.html,4.65,4.65
2937,/content/btech/found/23011403038_1800266016.html,2.65,2.65
2938,/content/btech/found/20010301036_1800265789.html,7.20,5.96
2939,/content/btech/found/21021003001_1800265762.html,5.81,5.96
2940,/content/btech/found/23010104003_1800265989.html,6.52,6.52
2941,/content/btech/found/21010304019_1800265985.html,6.68,5.54
2942,/content/btech/found/22010501013_1800265930.html,6.64,6.00
2943,/content/btech/found/21020203004_1800265591.html,6.39,6.08
2944,/content/btech/found/21010101005_1800265928.html,6.58,6.58
2945,/content/btech/found/22020107010_1800265919.html,6.93,6.96
2946,/content/btech/found/20010104022_1800265518.html,5.25,3.21
2947,/content/btech/found/22010103053_1800266005.html,4.10,3.20
2948,/content/btech/found/22010203034_1800265758.html,6.31,5.63
2949,/content/btech/found/22011305003_1800265770.html,6.0416666667,6.0416666667
2950,/content/btech/found/20011203009_1800266013.html,8.55813953488372,8.73913043478261
2951,/content/btech/found/21010101025_1800265932.html,7.63,6.00
2952,/content/btech/found/22015103006_1800265480.html,7.59,7.59
2953,/content/btech/found/21010305006_1800265773.html,7.16,6.92
2954,/content/btech/found/22021201038_1800265813.html,3.36,4.00
2955,/content/btech/found/23010305026_1800265979.html,2.61,2.61
2956,/content/btech/found/21021405002_1800265905.html,3.30,2.65
2957,/content/btech/found/21010203041_1800266011.html,8.68032786885246,9.08333333333333
2958,/content/btech/found/20010505042_1800265905.html,8.18,8.65
2959,/content/btech/found/22020901010_1800265788.html,5.58,5.58
2960,/content/btech/found/21011003006_1800265587.html,5.42,5.42
2961,/content/btech/found/22010501006_1800265930.html,5.43,5.81
2962,/content/btech/found/22011003013_1800265587.html,3.96,3.96
2963,/content/btech/found/22011203020_1800265587.html,5.46,5.46
2964,/content/btech/found/23021101002_1800265930.html,3.23,3.23
2965,/content/btech/found/22010104037_1800265818.html,4.50,4.50
2966,/content/btech/found/20011003004_1800265762.html,7.58,6.44
2967,/content/btech/found/20010104062_1800265600.html,5.77,4.04
2968,/content/btech/found/22010301073_1800265812.html,7.56,7.67
2969,/content/btech/found/22010401035_1800265812.html,5.48,4.83
2970,/content/btech/found/21010104006_1800265820.html,6.50,6.23
2971,/content/btech/found/23021103003_1800266009.html,6.23076923076923,6.23076923076923
2972,/content/btech/found/21021301001_1800265500.html,6.16,5.27
2973,/content/btech/found/20010205003_1800265275.html,7.28,6.27
2974,/content/btech/found/21021303003_1800266013.html,8.16393442622951,8.08695652173913
2975,/content/btech/found/21010101020_1800265494.html,6.50,6.50
2976,/content/btech/found/21011403011_1800266006.html,5.21,5.21
2977,/content/btech/found/22010304051_1800265818.html,2.29,2.29
2978,/content/btech/found/21021005003_1800265905.html,6.74,6.55
2979,/content/btech/found/23010101052_1800265991.html,8.17,8.17
2980,/content/btech/found/22011303050_1800266009.html,5.18055555555556,4
2981,/content/btech/found/21020603009_1800265284.html,8.76,8.25
2982,/content/btech/found/23010401020_1800265991.html,3.26,3.26
2983,/content/btech/found/21010107004_1800265595.html,5.86,7.3
2984,/content/btech/found/20010905003_1800265773.html,6.5816326531,5.6923076923
2985,/content/btech/found/21010301037_1800265813.html,6.29,5.50
2986,/content/btech/found/20010505011_1800265275.html,6.41,5.08
2987,/content/btech/found/21010301004_1800265931.html,5.90,4.13
2988,/content/btech/found/21020204002_1800265988.html,6.55,7.43
2989,/content/btech/found/20010203044_1800265243.html,6.77,5.54
2990,/content/btech/found/23010905015_1800265979.html,6.87,6.87
2991,/content/btech/found/22020901018_1800265813.html,6.17,6.04
2992,/content/btech/found/22021203002_1800265759.html,5.23,5.23
2993,/content/btech/found/21010205001_1800265531.html,4.30,4.54
2994,/content/btech/found/21011203007_1800266010.html,5.37755102040816,3.875
2995,/content/btech/found/23011101001_1800265991.html,3.57,3.57
2996,/content/btech/found/21010603043_1800265299.html,7.94,7.75
2997,/content/btech/found/22010505008_1800265530.html,1.21,1.21
2998,/content/btech/found/20010104054_1800265817.html,8.10,7.35
2999,/content/btech/found/22010203060_1800265758.html,4.65,5.04
3000,/content/btech/found/23010301047_1800265991.html,7.96,7.96
3001,/content/btech/found/20010104006_1800265817.html,5.32,2.77
3002,/content/btech/found/22010603029_1800266007.html,5.54,5.50
3003,/content/btech/found/21010205044_1800265773.html,0.75,1.04
3004,/content/btech/found/21010603025_1800265589.html,7.63,7.75
3005,/content/btech/found/20010505009_1800265275.html,7.49,7.00
3006,/content/btech/found/21010401004_1800265786.html,4.29,4.29
3007,/content/btech/found/22020901027_1800265930.html,5.79,5.79
3008,/content/btech/found/20010301041_1800265469.html,7.71,7.23
3009,/content/btech/found/20010301054_1800265469.html,6.70,6.23
3010,/content/btech/found/22020603002_1800265589.html,7.46,7.46
3011,/content/btech/found/22011103019_1800265757.html,4.42,4.42
3012,/content/btech/found/21010301013_1800265468.html,6.09,6.58
3013,/content/btech/found/21010305033_1800265531.html,2.95,1.31
3014,/content/btech/found/21021303009_1800265591.html,7.47,6.92
3015,/content/btech/found/21010203013_1800265760.html,5.20,4.42
3016,/content/btech/found/21010104026_1800265517.html,6.20,6.77
3017,/content/btech/found/21010401027_1800265813.html,4.58,2.54
3018,/content/btech/found/21010401016_1800265929.html,3.58,2.75
3019,/content/btech/found/20010501058_1800265500.html,6.83,5.71
3020,/content/btech/found/21011403005_1800265589.html,3.64,3.15
3021,/content/btech/found/21021201005_1800265267.html,4.82,3.33
3022,/content/btech/found/22021101002_1800265468.html,5.00,5.00
3023,/content/btech/found/21010505039_1800265900.html,4.33,4.17
3024,/content/btech/found/21010304019_1800265820.html,6.84,5.73
3025,/content/btech/found/22010101070_1800265467.html,1.96,1.96
3026,/content/btech/found/21010603044_1800265362.html,6.67,6.67
3027,/content/btech/found/20010205006_1800265905.html,5.91,5.80
3028,/content/btech/found/20010905003_1800265550.html,6.28,3.71
3029,/content/btech/found/20011203010_1800265762.html,5.70,3.63
3030,/content/btech/found/20010301060_1800265814.html,8.54,8.85
3031,/content/btech/found/20010205008_1800265550.html,7.28,6.38
3032,/content/btech/found/22010101034_1800265812.html,7.79,7.88
3033,/content/btech/found/22010305017_1800265770.html,3.25,3.25
3034,/content/btech/found/21010301013_1800265329.html,5.88,5.88
3035,/content/btech/found/20010305004_1800265905.html,8.06,8.15
3036,/content/btech/found/20011101009_1800265930.html,7.55,7.15
3037,/content/btech/found/21010205020_1800265549.html,5.6875,5.25
3038,/content/btech/found/20011503005_1800266013.html,8.53448275862069,8.69565217391304
3039,/content/btech/found/21021005006_1800265904.html,6.38,6.11
3040,/content/btech/found/20011403001_1800265762.html,5.25,3.96
3041,/content/btech/found/23010104045_1800265989.html,1.48,1.48
3042,/content/btech/found/20010205030_1800265551.html,6.25,5.65
3043,/content/btech/found/22010205025_1800265901.html,4.80,5.62
3044,/content/btech/found/23010603069_1800266016.html,5.52,5.52
3045,/content/btech/found/21020204014_1800265600.html,5.24,4.96
3046,/content/btech/found/21010104018_1800265516.html,0.00,0.00
3047,/content/btech/found/22010204006_1800265982.html,2.79,2.79
3048,/content/btech/found/22010204018_1800265815.html,5.54,5.33
3049,/content/btech/found/22011003017_1800265757.html,1.25,1.25
3050,/content/btech/found/22020401015_1800265813.html,7.58,7.29
3051,/content/btech/found/22020304002_1800265986.html,6.12,5.88
3052,/content/btech/found/21020203003_1800265762.html,8.49,8.44
3053,/content/btech/found/21021003010_1800265589.html,6.63,6.63
3054,/content/btech/found/23010304012_1800265989.html,5.87,5.87
3055,/content/btech/found/22010104023_1800265984.html,2.35,1.71
3056,/content/btech/found/21011403009_1800265758.html,6.73,5.46
3057,/content/btech/found/23011503012_1800266016.html,3.48,3.48
3058,/content/btech/found/21011303016_1800265759.html,1.88,1.04
3059,/content/btech/found/22011405007_1800265530.html,3.67,3.67
3060,/content/btech/found/21020603006_1800265364.html,8.31,8.31
3061,/content/btech/found/21010101018_1800265929.html,6.23,5.17
3062,/content/btech/found/22011103011_1800265587.html,4.96,4.96
3063,/content/btech/found/22021303007_1800265760.html,6.32,6.38
3064,/content/btech/found/20011005007_1800265771.html,7.27,7.25
3065,/content/btech/found/21010203042_1800265299.html,7.13,7.08
3066,/content/btech/found/21010501008_1800265291.html,6.90,6.67
3067,/content/btech/found/22010903011_1800266009.html,3.97222222222222,2.41666666666667
3068,/content/btech/found/20010701004_1800265814.html,6.79,4.67
3069,/content/btech/found/20010301052_1800265469.html,6.76,4.19
3070,/content/btech/found/20010905002_1800265773.html,6.5816326531,4.8846153846
3071,/content/btech/found/22021003013_1800265589.html,7.21,7.21
3072,/content/btech/found/20011003011_1800265762.html,8.44,8.22
3073,/content/btech/found/21010501042_1800265498.html,3.83,4.33
3074,/content/btech/found/21010501010_1800265291.html,1.27,0.58
3075,/content/btech/found/21020505007_1800265275.html,7.85,7.85
3076,/content/btech/found/23010102021_1800266016.html,6.48,6.48
3077,/content/btech/found/20011303004_1800266013.html,5.43604651162791,3.39130434782609
3078,/content/btech/found/22010305002_1800265530.html,6.38,6.38
3079,/content/btech/found/23010107021_1800265981.html,2.43,2.43
3080,/content/btech/found/20010603051_1800265284.html,6.92,5.96
3081,/content/btech/found/21010203024_1800265238.html,6.63,6.63
3082,/content/btech/found/20011203010_1800265284.html,5.70,2.13
3083,/content/btech/found/22020903011_1800265589.html,7.29,7.29
3084,/content/btech/found/23015103069_1800266016.html,7.13,7.13
3085,/content/btech/found/23010503071_1800266016.html,5.78,5.78
3086,/content/btech/found/21010401007_1800265468.html,4.81,2.92
3087,/content/btech/found/22010205032_1800265771.html,4.31,3.58
3088,/content/btech/found/22010101001_1800265929.html,5.21,4.00
3089,/content/btech/found/21020204014_1800265599.html,5.50,5.50
3090,/content/btech/found/20010104028_1800265817.html,6.68,4.50
3091,/content/btech/found/21010205028_1800265549.html,5.2083333333,4.9583333333
3092,/content/btech/found/21010104007_1800265820.html,6.15,5.58
3093,/content/btech/found/22021003004_1800266011.html,4.31081081081081,4.375
3094,/content/btech/found/21010501016_1800265932.html,3.82,2.81
3095,/content/btech/found/20011503008_1800265243.html,7.62,7.23
3096,/content/btech/found/20010401020_1800265934.html,5.92,6.30
3097,/content/btech/found/21021401001_1800265267.html,3.17,3.69
3098,/content/btech/found/21010205024_1800265899.html,5.21,5.21
3099,/content/btech/found/23021405001_1800265901.html,5.46,5.46
3100,/content/btech/found/21011203026_1800265760.html,6.60,6.38
3101,/content/btech/found/22010103063_1800265479.html,8.00,8.00
3102,/content/btech/found/22020905016_1800265773.html,7.20,7.54
3103,/content/btech/found/20010104055_1800265340.html,8.34,8.50
3104,/content/btech/found/21010101032_1800265498.html,6.71,6.00
3105,/content/btech/found/22021203003_1800266011.html,7.81081081081081,8
3106,/content/btech/found/23020903008_1800266009.html,6.20833333333333,6.20833333333333
3107,/content/btech/found/21020101002_1800265814.html,8.42,8.56
3108,/content/btech/found/21021303003_1800265590.html,7.68,7.04
3109,/content/btech/found/21010501041_1800265291.html,6.50,6.71
3110,/content/btech/found/22010101065_1800265467.html,7.38,7.38
3111,/content/btech/found/21010401013_1800265932.html,2.39,0.88
3112,/content/btech/found/21010104026_1800265292.html,,
3113,/content/btech/found/21011105005_1800265549.html,6.6041666667,6.25
3114,/content/btech/found/20010301040_1800265790.html,7.08,5.58
3115,/content/btech/found/21020901012_1800265499.html,7.96,7.96
3116,/content/btech/found/21010905004_1800265903.html,4.82,5.93
3117,/content/btech/found/23020903003_1800266009.html,5.80769230769231,5.80769230769231
3118,/content/btech/found/21020905015_1800265275.html,8.08,8.19
3119,/content/btech/found/21010107006_1800265542.html,4.42,4.42
3120,/content/btech/found/22010103014_1800266005.html,4.85,3.92
3121,/content/btech/found/21020301004_1800265469.html,8.01,8.04
3122,/content/btech/found/22010301023_1800265467.html,5.46,5.46
3123,/content/btech/found/20010501034_1800265934.html,5.63,6.35
3124,/content/btech/found/22021403003_1800265589.html,6.62,6.62
3125,/content/btech/found/20010603012_1800266012.html,6.72185430463576,6.77777777777778
3126,/content/btech/found/21010401016_1800265498.html,3.44,2.46
3127,/content/btech/found/20010101022_1800265331.html,6.61,4.92
3128,/content/btech/found/22020905006_1800265531.html,7.79,7.79
3129,/content/btech/found/21010501014_1800265932.html,6.48,5.08
3130,/content/btech/found/21020107009_1800265540.html,7.38,7.6
3131,/content/btech/found/23010503044_1800266016.html,7.78,7.78
3132,/content/btech/found/20010603015_1800266008.html,7.09459459459459,6.61538461538461
3133,/content/btech/found/20011003006_1800265590.html,8.28,7.65
3134,/content/btech/found/22020301001_1800265468.html,7.42,7.42
3135,/content/btech/found/22010305070_1800265900.html,3.40,3.29
3136,/content/btech/found/20010501055_1800265469.html,7.06,6.19
3137,/content/btech/found/22011101001_1800265928.html,2.42,2.42
3138,/content/btech/found/22010205047_1800265530.html,3.96,3.96
3139,/content/btech/found/23010106027_1800265980.html,2.39,2.39
3140,/content/btech/found/21010505051_1800265773.html,4.78,4.00
3141,/content/btech/found/23010102048_1800266016.html,8.57,8.57
3142,/content/btech/found/22010204027_1800265516.html,4.67,4.67
3143,/content/btech/found/22010505044_1800265771.html,3.96,3.38
3144,/content/btech/found/22020205011_1800265531.html,7.65,7.65
3145,/content/btech/found/22010603039_1800265758.html,5.63,4.54
3146,/content/btech/found/20010903003_1800265761.html,6.61,5.38
3147,/content/btech/found/22011403025_1800265587.html,6.17,6.17
3148,/content/btech/found/22010101018_1800265929.html,0.63,1.00
3149,/content/btech/found/20010101042_1800265469.html,7.23,6.08
3150,/content/btech/found/21010501005_1800265929.html,5.42,4.25
3151,/content/btech/found/20010203012_1800265284.html,7.77,7.08
3152,/content/btech/found/21010101020_1800265929.html,5.60,4.21
3153,/content/btech/found/20010101026_1800265790.html,5.98,2.58
3154,/content/btech/found/22010501062_1800265812.html,6.96,7.13
3155,/content/btech/found/20010603036_1800266013.html,7.47701149425287,7.47826086956522
3156,/content/btech/found/20010305041_1800265775.html,6.31,3.44
3157,/content/btech/found/22010104043_1800265815.html,3.69,2.92
3158,/content/btech/found/22010505015_1800265771.html,1.25,1.21
3159,/content/btech/found/22020603002_1800266011.html,7.64473684210526,7.5
3160,/content/btech/found/21010501042_1800265813.html,3.71,2.13
3161,/content/btech/found/23010603036_1800266016.html,3.57,3.57
3162,/content/btech/found/22011403023_1800266009.html,5.87837837837838,4.19230769230769
3163,/content/btech/found/21010905013_1800265531.html,6.51,6.71
3164,/content/btech/found/22010505025_1800265770.html,5.0416666667,5.0416666667
3165,/content/btech/found/21010107010_1800265916.html,6.35,5.17
3166,/content/btech/found/22010304006_1800265984.html,3.51,3.00
3167,/content/btech/found/21011203017_1800265238.html,9.46,9.46
3168,/content/btech/found/22011003005_1800265758.html,2.71,3.04
3169,/content/btech/found/21010501003_1800265786.html,2.17,2.17
3170,/content/btech/found/22010501052_1800265929.html,3.33,2.92
3171,/content/btech/found/22021003008_1800266011.html,7.68918918918919,7.75
3172,/content/btech/found/21011003002_1800265758.html,6.17,5.04
3173,/content/btech/found/21020603007_1800265284.html,7.60,7.08
3174,/content/btech/found/20010305001_1800265775.html,8.08,7.56
3175,/content/btech/found/20010203046_1800265589.html,6.93,5.81
3176,/content/btech/found/21010304043_1800265517.html,6.49,5.73
3177,/content/btech/found/21010301034_1800265932.html,6.69,5.62
3178,/content/btech/found/23010304019_1800265989.html,1.43,1.43
3179,/content/btech/found/22015103014_1800265480.html,6.91,6.91
3180,/content/btech/found/21020905007_1800265774.html,6.36,6.59
3181,/content/btech/found/21020205015_1800265775.html,7.90,8.04
3182,/content/btech/found/22010107017_1800265914.html,3.50,3.50
3183,/content/btech/found/20010305019_1800265397.html,7.36,6.96
3184,/content/btech/found/21010101055_1800265468.html,5.16,5.62
3185,/content/btech/found/22020107009_1800265917.html,7.74,5.86
3186,/content/btech/found/20010301044_1800265267.html,7.77,6.46
3187,/content/btech/found/20010401047_1800265469.html,6.92,6.58
3188,/content/btech/found/20010401040_1800265500.html,6.29,5.75
3189,/content/btech/found/23020101004_1800265930.html,8.92,8.92
3190,/content/btech/found/22011201004_1800265812.html,1.75,1.46
3191,/content/btech/found/23011403026_1800266016.html,1.78,1.78
3192,/content/btech/found/21021005003_1800265901.html,6.96,6.96
3193,/content/btech/found/20011405001_1800265905.html,7.46,8.05
3194,/content/btech/found/21010401004_1800265329.html,4.29,4.29
3195,/content/btech/found/21010401033_1800265932.html,6.61,3.88
3196,/content/btech/found/20011005004_1800265775.html,6.95,5.26
3197,/content/btech/found/21010305034_1800265771.html,7.69,7.29
3198,/content/btech/found/21020901029_1800265267.html,5.19,4.83
3199,/content/btech/found/21010107015_1800265542.html,1.63,1.63
3200,/content/btech/found/20010603028_1800265243.html,8.38,8.46
3201,/content/btech/found/20010401004_1800265469.html,5.61,4.38
3202,/content/btech/found/22010501015_1800265929.html,4.40,4.29
3203,/content/btech/found/22010304025_1800265818.html,3.17,3.17
3204,/content/btech/found/23010301029_1800265991.html,2.65,2.65
3205,/content/btech/found/22010205048_1800265899.html,0.67,0.67
3206,/content/btech/found/22020901051_1800265931.html,6.38,6.04
3207,/content/btech/found/22010301063_1800265467.html,8.04,8.04
3208,/content/btech/found/22010103054_1800266005.html,7.56,7.76
3209,/content/btech/found/22010107010_1800265917.html,2.21,3.17
3210,/content/btech/found/21010101002_1800265932.html,6.64,5.96
3211,/content/btech/found/22010107023_1800265916.html,4.19,4.63
3212,/content/btech/found/22011403019_1800265758.html,5.65,5.88
3213,/content/btech/found/20010104015_1800265270.html,7.71,6.38
3214,/content/btech/found/22010603071_1800265758.html,2.08,1.67
3215,/content/btech/found/20010505026_1800265905.html,7.99,8.50
3216,/content/btech/found/21010305056_1800265773.html,7.15,6.88
3217,/content/btech/found/21010903008_1800265587.html,6.21,6.21
3218,/content/btech/found/22021201017_1800265468.html,7.35,7.35
3219,/content/btech/found/23020204007_1800265984.html,6.54,6.54
3220,/content/btech/found/20010203001_1800265243.html,7.77,7.23
3221,/content/btech/found/21020603009_1800266013.html,8.64285714285714,8.39130434782609
3222,/content/btech/found/21010304009_1800265816.html,6.81,5.79
3223,/content/btech/found/23010301069_1800265991.html,3.78,3.78
3224,/content/btech/found/21010603033_1800265589.html,2.63,1.88
3225,/content/btech/found/23021005020_1800265901.html,7.63,7.63
3226,/content/btech/found/20011103002_1800265590.html,8.15,8.31
3227,/content/btech/found/21011001001_1800265468.html,1.58,0.67
3228,/content/btech/found/21010501003_1800265468.html,1.08,1.04
3229,/content/btech/found/22021001019_1800265468.html,1.92,1.92
3230,/content/btech/found/22010901001_1800265929.html,5.85,5.29
3231,/content/btech/found/21020603009_1800265762.html,8.70,8.59
3232,/content/btech/found/20010101008_1800265469.html,8.54,8.13
3233,/content/btech/found/21010903014_1800266008.html,6.34722222222222,5.58333333333333
3234,/content/btech/found/20011005006_1800265904.html,7.89,6.67
3235,/content/btech/found/21010205012_1800265903.html,4.63,6.16
3236,/content/btech/found/21011303020_1800265589.html,4.36,4.17
3237,/content/btech/found/20010505044_1800265904.html,7.21,6.85
3238,/content/btech/found/22011203029_1800266006.html,5.58,5.58
3239,/content/btech/found/21010905001_1800265549.html,3.5,2.1666666667
3240,/content/btech/found/21021401004_1800265267.html,1.46,1.15
3241,/content/btech/found/22011303015_1800265587.html,6.46,6.46
3242,/content/btech/found/21020205003_1800265904.html,6.98,7.15
3243,/content/btech/found/21021101009_1800265814.html,5.46,4.70
3244,/content/btech/found/21010603033_1800266011.html,3.99193548387097,4.84615384615385
3245,/content/btech/found/21021005014_1800265902.html,6.63,6.46
3246,/content/btech/found/21021001011_1800265814.html,3.23,4.07
3247,/content/btech/found/22011403028_1800265587.html,5.92,5.92
3248,/content/btech/found/22010505036_1800265901.html,6.54,7.00
3249,/content/btech/found/21021101009_1800265267.html,4.67,4.00
3250,/content/btech/found/21020905004_1800265532.html,7.48,7.56
3251,/content/btech/found/20010104042_1800265518.html,7.95,7.42
3252,/content/btech/found/20010101037_1800265469.html,8.70,8.25
3253,/content/btech/found/22011301007_1800265812.html,3.42,3.58
3254,/content/btech/found/22010903001_1800265757.html,6.83,6.83
3255,/content/btech/found/20011201002_1800265500.html,7.32,7.75
3256,/content/btech/found/22010401040_1800265786.html,4.50,4.50
3257,/content/btech/found/21020603011_1800266013.html,7.93650793650794,7.78260869565217
3258,/content/btech/found/20010104020_1800265600.html,6.04,4.38
3259,/content/btech/found/20010305002_1800265275.html,7.32,6.73
3260,/content/btech/found/21011303016_1800265589.html,1.88,1.04
3261,/content/btech/found/20011101008_1800265934.html,6.17,4.43
3262,/content/btech/found/20010304038_1800265599.html,6.66,5.58
3263,/content/btech/found/20010701003_1800265267.html,6.65,3.33
3264,/content/btech/found/21010501054_1800265932.html,6.65,6.00
3265,/content/btech/found/22011203031_1800265758.html,5.35,5.67
3266,/content/btech/found/20010301022_1800265931.html,6.98,5.38
3267,/content/btech/found/20010301035_1800265267.html,6.99,4.75
3268,/content/btech/found/23010306063_1800265980.html,7.09,7.09
3269,/content/btech/found/21021005016_1800265903.html,4.45,2.92
3270,/content/btech/found/22010101044_1800265812.html,3.31,2.79
3271,/content/btech/found/22010301005_1800265930.html,3.28,4.00
3272,/content/btech/found/23011103018_1800266016.html,2.61,2.61
3273,/content/btech/found/21010603008_1800266011.html,5.44354838709677,3.30769230769231
3274,/content/btech/found/22010204015_1800265815.html,3.31,2.88
3275,/content/btech/found/22010107010_1800265771.html,1.75,1.67
3276,/content/btech/found/20010301003_1800265790.html,7.16,5.65
3277,/content/btech/found/22010301051_1800265467.html,5.17,5.17
3278,/content/btech/found/21010603014_1800266011.html,6.32258064516129,5.38461538461539
3279,/content/btech/found/23021401002_1800265930.html,4.08,4.08
3280,/content/btech/found/21021001016_1800265932.html,4.30,3.25
3281,/content/btech/found/20010203012_1800265591.html,7.70,7.46
3282,/content/btech/found/21021003006_1800265589.html,6.50,6.50
3283,/content/btech/found/21010603019_1800266008.html,4.625,1.04166666666667
3284,/content/btech/found/20011303001_1800265243.html,8.06,7.54
3285,/content/btech/found/20010701001_1800265814.html,7.40,7.11
3286,/content/btech/found/23011003010_1800266016.html,4.52,4.52
3287,/content/btech/found/20010203012_1800266013.html,7.70348837209302,7.60869565217391
3288,/content/btech/found/21010505044_1800265531.html,4.01,4.46
3289,/content/btech/found/23010301027_1800265991.html,7.09,7.09
3290,/content/btech/found/20010301005_1800265933.html,7.58,6.89
3291,/content/btech/found/21010104029_1800265816.html,8.17,7.92
3292,/content/btech/found/23010106073_1800265980.html,2.00,2.00
3293,/content/btech/found/21010203043_1800266011.html,7.67213114754098,8.29166666666667
3294,/content/btech/found/20010304046_1800265518.html,7.89,7.54
3295,/content/btech/found/21021001006_1800265790.html,6.65,4.83
3296,/content/btech/found/21010204004_1800265337.html,2.75,2.75
3297,/content/btech/found/21010905011_1800265901.html,4.69,3.38
3298,/content/btech/found/20010104039_1800265817.html,7.40,6.85
3299,/content/btech/found/22020603009_1800266011.html,7.89473684210526,7.84615384615385
3300,/content/btech/found/20010505046_1800265775.html,4.54,2.30
3301,/content/btech/found/20010104007_1800265988.html,6.64,4.78
3302,/content/btech/found/22010107024_1800265771.html,1.02,0.75
3303,/content/btech/found/20010101063_1800265469.html,6.87,5.58
3304,/content/btech/found/22011403013_1800266009.html,5.12162162162162,5.34615384615385
3305,/content/btech/found/21010401009_1800265930.html,4.59,3.50
3306,/content/btech/found/22010203018_1800266009.html,5.56756756756757,6.19230769230769
3307,/content/btech/found/21010203037_1800265760.html,6.41,6.33
3308,/content/btech/found/20010104022_1800265817.html,4.81,0.92
3309,/content/btech/found/22010103033_1800265479.html,7.71,7.71
3310,/content/btech/found/23011208041_1800265990.html,3.00,3.00
3311,/content/btech/found/21010304047_1800265597.html,6.02,5.58
3312,/content/btech/found/21010203024_1800265589.html,7.69,7.73
3313,/content/btech/found/20010304054_1800265340.html,6.34,4.62
3314,/content/btech/found/22011203037_1800265758.html,6.90,6.33
3315,/content/btech/found/20021001008_1800265268.html,5.72,2.63
3316,/content/btech/found/20011203019_1800265284.html,8.61,8.46
3317,/content/btech/found/23011403010_1800266016.html,3.43,3.43
3318,/content/btech/found/20010401033_1800265934.html,5.49,4.35
3319,/content/btech/found/20011101009_1800265331.html,6.80,5.00
3320,/content/btech/found/20010203045_1800266013.html,6.98837209302326,7.8695652173913
3321,/content/btech/found/21010301022_1800265932.html,6.63,4.92
3322,/content/btech/found/21010903015_1800265589.html,5.19,5.46
3323,/content/btech/found/22010101009_1800265467.html,6.88,6.88
3324,/content/btech/found/22011303017_1800265758.html,4.00,3.33
3325,/content/btech/found/21021005014_1800265904.html,6.81,6.41
3326,/content/btech/found/20010104008_1800265270.html,6.93,5.08
3327,/content/btech/found/21021105001_1800265532.html,8.35,8.56
3328,/content/btech/found/21010501016_1800265329.html,3.46,3.46
3329,/content/btech/found/23015103065_1800266016.html,4.70,4.70
3330,/content/btech/found/23010104062_1800265989.html,5.00,5.00
3331,/content/btech/found/22010103060_1800265479.html,6.71,6.71
3332,/content/btech/found/21020204014_1800265988.html,4.81,5.22
3333,/content/btech/found/22010305077_1800265901.html,5.09,5.04
3334,/content/btech/found/21011303014_1800265760.html,5.38,5.46
3335,/content/btech/found/21010505026_1800265900.html,4.90,4.29
3336,/content/btech/found/21010204005_1800265818.html,3.88,3.88
3337,/content/btech/found/23010106005_1800265980.html,4.65,4.65
3338,/content/btech/found/20011303003_1800266008.html,6.83333333333333,4.29166666666667
3339,/content/btech/found/22010301015_1800265812.html,4.25,3.17
3340,/content/btech/found/20010505004_1800265773.html,3.06,1.9230769231
